"","x"
"1061",-0.416254633281867
"1062",0.440448569212374
"1063",-0.237741700304509
"1064",-0.202706868907865
"1065",0
"1066",0.337157541701178
"1067",-0.220650207506793
"1068",-0.0132163066831885
"1069",0.0620106981207178
"1070",0.0321261803690154
"1071",-0.0411950832618444
"1072",-0.272740156933469
"1073",0.18923564817663
"1074",0.0205361456679705
"1075",0.100607181339232
"1076",0.525408703229866
"1077",-0.602773010024928
"1078",-0.194804922639699
"1079",0.130255776235026
"1080",0.285701789158686
"1081",0.154676179813633
"1082",-0.369737204494177
"1083",0.177148346819628
"1084",-0.728082687885614
"1085",0.366324690677414
"1086",0.572003189053774
"1087",-0.670501999668261
"1088",1.33334445796708
"1089",-1.34566989846376
"1090",0.460307233309013
"1091",0
"1092",-0.010455441147545
"1093",0.109888890104829
"1094",-0.196312044540795
"1095",-0.221604007402504
"1096",0.177302643579964
"1097",0.181333841773386
"1098",-0.137032477950845
"1099",-0.126678129090856
"1100",-0.21020788407385
"1101",0.378809726403895
"1102",-0.182800636649726
"1103",0.212046981386192
"1104",-0.0768212235650527
"1105",0.11507863579381
"1106",-0.357248926302471
"1107",0.185581722986534
"1108",-0.128353955382099
"1109",-0.0849601340174917
"1110",-0.0315472001768928
"1111",1.56448912700672
"1112",-1.27514684358046
"1113",-1.34566989846376
"1114",1.37554181813974
"1115",-0.425227075763787
"1116",0.266821570678463
"1117",0.103291027511196
"1118",-0.0264490643265343
"1119",0.139954898087838
"1120",-0.010145317445087
"1121",0.0274010113991277
"1122",-0.0438235078646818
"1123",-0.113387084177197
"1124",0.08921585581611
"1125",-0.283087496805557
"1126",-0.15080662498609
"1127",0.0591078487136443
"1128",-0.107824875658475
"1129",0.144728884089041
"1130",0.167349070371405
"1131",-0.0895427536303666
"1132",-0.129632098831345
"1133",0.151469996557445
"1134",-0.0341318307637317
"1135",-0.0260588359418918
"1136",-1.19940275001452
"1137",1.66301410221688
"1138",-0.303101843467149
"1139",0.150080232183327
"1140",-0.41077136838461
"1141",0.394902705356101
"1142",-0.263879311431848
"1143",0.318325992699475
"1144",-0.133575143270915
"1145",0.104503340648142
"1146",-0.067316432154704
"1147",0.3117997218394
"1148",-0.234530411184399
"1149",-0.179157874378334
"1150",0.170515684266626
"1151",-0.568410503368252
"1152",0.503713378211948
"1153",-0.303288358099804
