"","day","wday","hour","count"
"5447",17182,2,22,253
"5448",17182,2,23,260
"5449",17183,3,0,270
"5450",17183,3,1,253
"5451",17183,3,2,211
"5452",17183,3,3,188
"5453",17183,3,4,221
"5454",17183,3,5,183
"5455",17183,3,6,150
"5456",17183,3,7,73
"5457",17183,3,8,51
"5458",17183,3,9,19
"5459",17183,3,10,38
"5460",17183,3,11,62
"5461",17183,3,12,73
"5462",17183,3,13,159
"5463",17183,3,14,252
"5464",17183,3,15,255
"5465",17183,3,16,221
"5466",17183,3,17,226
"5467",17183,3,18,179
"5468",17183,3,19,228
"5469",17183,3,20,198
"5470",17183,3,21,194
"5471",17183,3,22,250
"5472",17183,3,23,244
"5473",17184,4,0,348
"5474",17184,4,1,316
"5475",17184,4,2,266
"5476",17184,4,3,211
"5477",17184,4,4,257
"5478",17184,4,5,189
"5479",17184,4,6,149
"5480",17184,4,7,87
"5481",17184,4,8,58
"5482",17184,4,9,17
"5483",17184,4,10,30
"5484",17184,4,11,49
"5485",17184,4,12,71
"5486",17184,4,13,163
"5487",17184,4,14,307
"5488",17184,4,15,292
"5489",17184,4,16,202
"5490",17184,4,17,206
"5491",17184,4,18,175
"5492",17184,4,19,178
"5493",17184,4,20,180
"5494",17184,4,21,207
"5495",17184,4,22,247
"5496",17184,4,23,277
"5497",17185,5,0,354
"5498",17185,5,1,315
"5499",17185,5,2,259
"5500",17185,5,3,272
"5501",17185,5,4,255
"5502",17185,5,5,222
"5503",17185,5,6,137
"5504",17185,5,7,121
"5505",17185,5,8,82
"5506",17185,5,9,39
"5507",17185,5,10,37
"5508",17185,5,11,62
"5509",17185,5,12,73
"5510",17185,5,13,170
"5511",17185,5,14,250
"5512",17185,5,15,241
"5513",17185,5,16,224
"5514",17185,5,17,187
"5515",17185,5,18,191
"5516",17185,5,19,213
"5517",17185,5,20,206
"5518",17185,5,21,238
"5519",17185,5,22,243
"5520",17185,5,23,313
"5521",17186,6,0,392
"5522",17186,6,1,405
"5523",17186,6,2,366
"5524",17186,6,3,427
"5525",17186,6,4,515
"5526",17186,6,5,561
"5527",17186,6,6,465
"5528",17186,6,7,425
"5529",17186,6,8,286
"5530",17186,6,9,77
"5531",17186,6,10,70
"5532",17186,6,11,81
"5533",17186,6,12,96
"5534",17186,6,13,154
"5535",17186,6,14,238
"5536",17186,6,15,262
"5537",17186,6,16,224
"5538",17186,6,17,231
"5539",17186,6,18,252
"5540",17186,6,19,237
"5541",17186,6,20,254
"5542",17186,6,21,328
"5543",17186,6,22,362
"5544",17186,6,23,406
"5545",17187,7,0,530
"5546",17187,7,1,773
"5547",17187,7,2,737
"5548",17187,7,3,851
"5549",17187,7,4,895
"5550",17187,7,5,961
"5551",17187,7,6,899
"5552",17187,7,7,763
"5553",17187,7,8,738
"5554",17187,7,9,245
"5555",17187,7,10,113
"5556",17187,7,11,73
"5557",17187,7,12,63
"5558",17187,7,13,81
"5559",17187,7,14,135
"5560",17187,7,15,205
"5561",17187,7,16,377
"5562",17187,7,17,447
"5563",17187,7,18,373
"5564",17187,7,19,388
"5565",17187,7,20,474
"5566",17187,7,21,617
"5567",17187,7,22,516
"5568",17187,7,23,630
"5569",17188,1,0,797
"5570",17188,1,1,837
"5571",17188,1,2,883
"5572",17188,1,3,842
"5573",17188,1,4,1096
"5574",17188,1,5,1223
"5575",17188,1,6,952
"5576",17188,1,7,893
"5577",17188,1,8,823
"5578",17188,1,9,271
"5579",17188,1,10,159
"5580",17188,1,11,77
"5581",17188,1,12,83
"5582",17188,1,13,82
"5583",17188,1,14,115
"5584",17188,1,15,157
"5585",17188,1,16,269
"5586",17188,1,17,277
"5587",17188,1,18,278
"5588",17188,1,19,314
"5589",17188,1,20,255
"5590",17188,1,21,317
"5591",17188,1,22,308
"5592",17188,1,23,315
"5593",17189,2,0,322
"5594",17189,2,1,305
"5595",17189,2,2,288
"5596",17189,2,3,235
"5597",17189,2,4,268
"5598",17189,2,5,185
"5599",17189,2,6,132
"5600",17189,2,7,84
"5601",17189,2,8,65
"5602",17189,2,9,46
"5603",17189,2,10,44
"5604",17189,2,11,77
"5605",17189,2,12,91
"5606",17189,2,13,158
"5607",17189,2,14,272
"5608",17189,2,15,226
"5609",17189,2,16,237
"5610",17189,2,17,174
"5611",17189,2,18,206
"5612",17189,2,19,192
"5613",17189,2,20,198
"5614",17189,2,21,205
"5615",17189,2,22,218
"5616",17189,2,23,223
"5617",17190,3,0,272
"5618",17190,3,1,256
"5619",17190,3,2,196
"5620",17190,3,3,194
"5621",17190,3,4,189
"5622",17190,3,5,126
"5623",17190,3,6,92
"5624",17190,3,7,62
"5625",17190,3,8,38
"5626",17190,3,9,18
"5627",17190,3,10,25
"5628",17190,3,11,50
"5629",17190,3,12,64
"5630",17190,3,13,146
"5631",17190,3,14,216
"5632",17190,3,15,237
"5633",17190,3,16,192
"5634",17190,3,17,172
"5635",17190,3,18,171
"5636",17190,3,19,182
"5637",17190,3,20,172
"5638",17190,3,21,192
"5639",17190,3,22,222
"5640",17190,3,23,267
"5641",17191,4,0,310
"5642",17191,4,1,297
"5643",17191,4,2,235
"5644",17191,4,3,247
"5645",17191,4,4,198
"5646",17191,4,5,167
"5647",17191,4,6,117
"5648",17191,4,7,93
"5649",17191,4,8,67
"5650",17191,4,9,24
"5651",17191,4,10,33
"5652",17191,4,11,46
"5653",17191,4,12,71
"5654",17191,4,13,139
"5655",17191,4,14,268
"5656",17191,4,15,206
"5657",17191,4,16,196
"5658",17191,4,17,168
"5659",17191,4,18,178
"5660",17191,4,19,180
"5661",17191,4,20,202
"5662",17191,4,21,185
"5663",17191,4,22,259
"5664",17191,4,23,246
"5665",17192,5,0,293
"5666",17192,5,1,294
"5667",17192,5,2,253
"5668",17192,5,3,251
"5669",17192,5,4,276
"5670",17192,5,5,226
"5671",17192,5,6,160
"5672",17192,5,7,119
"5673",17192,5,8,79
"5674",17192,5,9,26
"5675",17192,5,10,36
"5676",17192,5,11,57
"5677",17192,5,12,79
"5678",17192,5,13,167
"5679",17192,5,14,242
"5680",17192,5,15,246
"5681",17192,5,16,207
"5682",17192,5,17,212
"5683",17192,5,18,203
"5684",17192,5,19,211
"5685",17192,5,20,206
"5686",17192,5,21,252
"5687",17192,5,22,289
"5688",17192,5,23,316
"5689",17193,6,0,398
"5690",17193,6,1,428
"5691",17193,6,2,405
"5692",17193,6,3,388
"5693",17193,6,4,565
"5694",17193,6,5,542
"5695",17193,6,6,406
"5696",17193,6,7,406
"5697",17193,6,8,267
"5698",17193,6,9,51
"5699",17193,6,10,61
"5700",17193,6,11,64
"5701",17193,6,12,94
"5702",17193,6,13,185
"5703",17193,6,14,267
"5704",17193,6,15,251
"5705",17193,6,16,238
"5706",17193,6,17,271
"5707",17193,6,18,268
"5708",17193,6,19,299
"5709",17193,6,20,304
"5710",17193,6,21,330
"5711",17193,6,22,358
"5712",17193,6,23,443
"5713",17194,7,0,614
"5714",17194,7,1,742
"5715",17194,7,2,812
"5716",17194,7,3,823
"5717",17194,7,4,965
"5718",17194,7,5,1014
"5719",17194,7,6,908
"5720",17194,7,7,809
"5721",17194,7,8,674
"5722",17194,7,9,216
"5723",17194,7,10,105
"5724",17194,7,11,84
"5725",17194,7,12,75
"5726",17194,7,13,91
"5727",17194,7,14,141
"5728",17194,7,15,190
"5729",17194,7,16,207
"5730",17194,7,17,254
"5731",17194,7,18,274
"5732",17194,7,19,281
"5733",17194,7,20,285
"5734",17194,7,21,369
"5735",17194,7,22,175
"5736",17194,7,23,469
"5737",17195,1,0,754
"5738",17195,1,1,965
"5739",17195,1,2,920
"5740",17195,1,3,963
"5741",17195,1,4,1169
"5742",17195,1,5,1271
"5743",17195,1,6,1076
"5744",17195,1,7,1050
"5745",17195,1,8,912
"5746",17195,1,9,297
"5747",17195,1,10,158
"5748",17195,1,11,105
"5749",17195,1,12,99
"5750",17195,1,13,90
"5751",17195,1,14,123
"5752",17195,1,15,155
"5753",17195,1,16,234
"5754",17195,1,17,256
"5755",17195,1,18,293
"5756",17195,1,19,280
"5757",17195,1,20,264
"5758",17195,1,21,275
"5759",17195,1,22,286
"5760",17195,1,23,290
"5761",17196,2,0,316
"5762",17196,2,1,297
"5763",17196,2,2,250
"5764",17196,2,3,263
"5765",17196,2,4,207
"5766",17196,2,5,172
"5767",17196,2,6,119
"5768",17196,2,7,80
"5769",17196,2,8,50
"5770",17196,2,9,21
"5771",17196,2,10,56
"5772",17196,2,11,77
"5773",17196,2,12,72
"5774",17196,2,13,138
"5775",17196,2,14,242
"5776",17196,2,15,216
"5777",17196,2,16,216
"5778",17196,2,17,218
"5779",17196,2,18,186
"5780",17196,2,19,207
"5781",17196,2,20,195
"5782",17196,2,21,218
"5783",17196,2,22,219
"5784",17196,2,23,244
"5785",17197,3,0,260
"5786",17197,3,1,224
"5787",17197,3,2,201
"5788",17197,3,3,186
"5789",17197,3,4,180
"5790",17197,3,5,142
"5791",17197,3,6,89
"5792",17197,3,7,63
"5793",17197,3,8,46
"5794",17197,3,9,28
"5795",17197,3,10,31
"5796",17197,3,11,56
"5797",17197,3,12,79
"5798",17197,3,13,143
"5799",17197,3,14,223
"5800",17197,3,15,227
"5801",17197,3,16,193
"5802",17197,3,17,168
"5803",17197,3,18,177
"5804",17197,3,19,175
"5805",17197,3,20,191
"5806",17197,3,21,197
"5807",17197,3,22,231
"5808",17197,3,23,281
"5809",17198,4,0,284
"5810",17198,4,1,315
"5811",17198,4,2,244
"5812",17198,4,3,208
"5813",17198,4,4,235
"5814",17198,4,5,196
"5815",17198,4,6,144
"5816",17198,4,7,98
"5817",17198,4,8,66
"5818",17198,4,9,28
"5819",17198,4,10,32
"5820",17198,4,11,51
"5821",17198,4,12,78
"5822",17198,4,13,132
"5823",17198,4,14,223
"5824",17198,4,15,224
"5825",17198,4,16,193
"5826",17198,4,17,181
"5827",17198,4,18,194
"5828",17198,4,19,207
"5829",17198,4,20,208
"5830",17198,4,21,223
"5831",17198,4,22,227
"5832",17198,4,23,258
"5833",17199,5,0,351
"5834",17199,5,1,383
"5835",17199,5,2,279
"5836",17199,5,3,295
"5837",17199,5,4,303
"5838",17199,5,5,226
"5839",17199,5,6,156
"5840",17199,5,7,116
"5841",17199,5,8,86
"5842",17199,5,9,30
"5843",17199,5,10,37
"5844",17199,5,11,60
"5845",17199,5,12,69
"5846",17199,5,13,152
"5847",17199,5,14,239
"5848",17199,5,15,233
"5849",17199,5,16,233
"5850",17199,5,17,196
"5851",17199,5,18,199
"5852",17199,5,19,229
"5853",17199,5,20,258
"5854",17199,5,21,295
"5855",17199,5,22,304
"5856",17199,5,23,274
"5857",17200,6,0,423
"5858",17200,6,1,451
"5859",17200,6,2,446
"5860",17200,6,3,449
"5861",17200,6,4,482
"5862",17200,6,5,558
"5863",17200,6,6,443
"5864",17200,6,7,392
"5865",17200,6,8,278
"5866",17200,6,9,47
"5867",17200,6,10,54
"5868",17200,6,11,63
"5869",17200,6,12,94
"5870",17200,6,13,162
"5871",17200,6,14,299
"5872",17200,6,15,280
"5873",17200,6,16,293
"5874",17200,6,17,258
"5875",17200,6,18,266
"5876",17200,6,19,260
"5877",17200,6,20,296
"5878",17200,6,21,327
"5879",17200,6,22,391
"5880",17200,6,23,475
"5881",17201,7,0,625
"5882",17201,7,1,682
"5883",17201,7,2,790
"5884",17201,7,3,836
"5885",17201,7,4,956
"5886",17201,7,5,1009
"5887",17201,7,6,878
"5888",17201,7,7,801
"5889",17201,7,8,677
"5890",17201,7,9,210
"5891",17201,7,10,108
"5892",17201,7,11,78
"5893",17201,7,12,65
"5894",17201,7,13,110
"5895",17201,7,14,175
"5896",17201,7,15,180
"5897",17201,7,16,225
"5898",17201,7,17,287
"5899",17201,7,18,344
"5900",17201,7,19,330
"5901",17201,7,20,355
"5902",17201,7,21,382
"5903",17201,7,22,422
"5904",17201,7,23,499
"5905",17202,1,0,693
"5906",17202,1,1,791
"5907",17202,1,2,757
"5908",17202,1,3,911
"5909",17202,1,4,1017
"5910",17202,1,5,1135
"5911",17202,1,6,927
"5912",17202,1,7,889
"5913",17202,1,8,777
"5914",17202,1,9,241
"5915",17202,1,10,148
"5916",17202,1,11,86
"5917",17202,1,12,80
"5918",17202,1,13,104
"5919",17202,1,14,120
"5920",17202,1,15,172
"5921",17202,1,16,249
"5922",17202,1,17,267
"5923",17202,1,18,292
"5924",17202,1,19,284
"5925",17202,1,20,303
"5926",17202,1,21,355
"5927",17202,1,22,539
"5928",17202,1,23,413
"5929",17203,2,0,258
"5930",17203,2,1,252
"5931",17203,2,2,234
"5932",17203,2,3,433
"5933",17203,2,4,382
"5934",17203,2,5,255
"5935",17203,2,6,182
"5936",17203,2,7,106
"5937",17203,2,8,77
"5938",17203,2,9,34
"5939",17203,2,10,63
"5940",17203,2,11,76
"5941",17203,2,12,83
"5942",17203,2,13,163
"5943",17203,2,14,243
"5944",17203,2,15,256
"5945",17203,2,16,241
"5946",17203,2,17,210
"5947",17203,2,18,226
"5948",17203,2,19,225
"5949",17203,2,20,216
"5950",17203,2,21,214
"5951",17203,2,22,261
"5952",17203,2,23,262
"5953",17204,3,0,292
"5954",17204,3,1,237
"5955",17204,3,2,181
"5956",17204,3,3,197
"5957",17204,3,4,177
"5958",17204,3,5,125
"5959",17204,3,6,98
"5960",17204,3,7,50
"5961",17204,3,8,41
"5962",17204,3,9,11
"5963",17204,3,10,25
"5964",17204,3,11,55
"5965",17204,3,12,81
"5966",17204,3,13,88
"5967",17204,3,14,80
"5968",17204,3,15,60
"5969",17204,3,16,206
"5970",17204,3,17,176
"5971",17204,3,18,201
"5972",17204,3,19,197
"5973",17204,3,20,208
"5974",17204,3,21,236
"5975",17204,3,22,242
"5976",17204,3,23,293
"5977",17205,4,0,324
"5978",17205,4,1,338
"5979",17205,4,2,279
"5980",17205,4,3,270
"5981",17205,4,4,287
"5982",17205,4,5,214
"5983",17205,4,6,146
"5984",17205,4,7,114
"5985",17205,4,8,72
"5986",17205,4,9,27
"5987",17205,4,10,38
"5988",17205,4,11,65
"5989",17205,4,12,87
"5990",17205,4,13,180
"5991",17205,4,14,272
"5992",17205,4,15,268
"5993",17205,4,16,198
"5994",17205,4,17,191
"5995",17205,4,18,180
"5996",17205,4,19,205
"5997",17205,4,20,231
"5998",17205,4,21,237
"5999",17205,4,22,274
"6000",17205,4,23,263
"6001",17206,5,0,364
"6002",17206,5,1,373
"6003",17206,5,2,299
"6004",17206,5,3,282
"6005",17206,5,4,253
"6006",17206,5,5,194
"6007",17206,5,6,136
"6008",17206,5,7,92
"6009",17206,5,8,69
"6010",17206,5,9,44
"6011",17206,5,10,37
"6012",17206,5,11,64
"6013",17206,5,12,95
"6014",17206,5,13,154
"6015",17206,5,14,275
"6016",17206,5,15,260
"6017",17206,5,16,225
"6018",17206,5,17,227
"6019",17206,5,18,214
"6020",17206,5,19,222
"6021",17206,5,20,235
"6022",17206,5,21,294
"6023",17206,5,22,283
"6024",17206,5,23,337
"6025",17207,6,0,511
"6026",17207,6,1,513
"6027",17207,6,2,427
"6028",17207,6,3,494
"6029",17207,6,4,498
"6030",17207,6,5,545
"6031",17207,6,6,421
"6032",17207,6,7,381
"6033",17207,6,8,306
"6034",17207,6,9,77
"6035",17207,6,10,66
"6036",17207,6,11,73
"6037",17207,6,12,97
"6038",17207,6,13,194
"6039",17207,6,14,265
"6040",17207,6,15,277
"6041",17207,6,16,294
"6042",17207,6,17,277
"6043",17207,6,18,283
"6044",17207,6,19,298
"6045",17207,6,20,338
"6046",17207,6,21,341
"6047",17207,6,22,381
"6048",17207,6,23,513
"6049",17208,7,0,658
"6050",17208,7,1,773
"6051",17208,7,2,918
"6052",17208,7,3,966
"6053",17208,7,4,1132
"6054",17208,7,5,1149
"6055",17208,7,6,885
"6056",17208,7,7,881
"6057",17208,7,8,778
"6058",17208,7,9,236
"6059",17208,7,10,130
"6060",17208,7,11,91
"6061",17208,7,12,72
"6062",17208,7,13,109
"6063",17208,7,14,129
"6064",17208,7,15,215
"6065",17208,7,16,269
"6066",17208,7,17,344
"6067",17208,7,18,319
"6068",17208,7,19,367
"6069",17208,7,20,397
"6070",17208,7,21,437
"6071",17208,7,22,485
"6072",17208,7,23,577
"6073",17209,1,0,824
"6074",17209,1,1,1042
"6075",17209,1,2,990
"6076",17209,1,3,1124
"6077",17209,1,4,1283
"6078",17209,1,5,1341
"6079",17209,1,6,1126
"6080",17209,1,7,1054
"6081",17209,1,8,912
"6082",17209,1,9,350
"6083",17209,1,10,151
"6084",17209,1,11,119
"6085",17209,1,12,91
"6086",17209,1,13,86
"6087",17209,1,14,125
"6088",17209,1,15,188
"6089",17209,1,16,311
"6090",17209,1,17,337
"6091",17209,1,18,344
"6092",17209,1,19,347
"6093",17209,1,20,309
"6094",17209,1,21,358
"6095",17209,1,22,351
"6096",17209,1,23,321
"6097",17210,2,0,352
"6098",17210,2,1,345
"6099",17210,2,2,268
"6100",17210,2,3,282
"6101",17210,2,4,260
"6102",17210,2,5,215
"6103",17210,2,6,150
"6104",17210,2,7,102
"6105",17210,2,8,75
"6106",17210,2,9,36
"6107",17210,2,10,55
"6108",17210,2,11,86
"6109",17210,2,12,101
"6110",17210,2,13,143
"6111",17210,2,14,251
"6112",17210,2,15,291
"6113",17210,2,16,248
"6114",17210,2,17,229
"6115",17210,2,18,220
"6116",17210,2,19,225
"6117",17210,2,20,243
"6118",17210,2,21,267
"6119",17210,2,22,264
"6120",17210,2,23,285
"6121",17211,3,0,284
"6122",17211,3,1,243
"6123",17211,3,2,213
"6124",17211,3,3,205
"6125",17211,3,4,180
"6126",17211,3,5,139
"6127",17211,3,6,85
"6128",17211,3,7,57
"6129",17211,3,8,45
"6130",17211,3,9,19
"6131",17211,3,10,35
"6132",17211,3,11,51
"6133",17211,3,12,104
"6134",17211,3,13,181
"6135",17211,3,14,270
"6136",17211,3,15,280
"6137",17211,3,16,214
"6138",17211,3,17,208
"6139",17211,3,18,203
"6140",17211,3,19,207
"6141",17211,3,20,204
"6142",17211,3,21,252
"6143",17211,3,22,297
"6144",17211,3,23,332
"6145",17212,4,0,460
"6146",17212,4,1,435
"6147",17212,4,2,435
"6148",17212,4,3,443
"6149",17212,4,4,477
"6150",17212,4,5,355
"6151",17212,4,6,212
"6152",17212,4,7,182
"6153",17212,4,8,108
"6154",17212,4,9,37
"6155",17212,4,10,51
"6156",17212,4,11,54
"6157",17212,4,12,89
"6158",17212,4,13,126
"6159",17212,4,14,272
"6160",17212,4,15,274
"6161",17212,4,16,249
"6162",17212,4,17,210
"6163",17212,4,18,202
"6164",17212,4,19,204
"6165",17212,4,20,218
"6166",17212,4,21,243
"6167",17212,4,22,278
"6168",17212,4,23,352
"6169",17213,5,0,398
"6170",17213,5,1,391
"6171",17213,5,2,330
"6172",17213,5,3,314
"6173",17213,5,4,298
"6174",17213,5,5,258
"6175",17213,5,6,182
"6176",17213,5,7,113
"6177",17213,5,8,84
"6178",17213,5,9,42
"6179",17213,5,10,42
"6180",17213,5,11,73
"6181",17213,5,12,106
"6182",17213,5,13,172
"6183",17213,5,14,274
"6184",17213,5,15,267
"6185",17213,5,16,262
"6186",17213,5,17,256
"6187",17213,5,18,252
"6188",17213,5,19,239
"6189",17213,5,20,254
"6190",17213,5,21,330
"6191",17213,5,22,328
"6192",17213,5,23,416
"6193",17214,6,0,470
"6194",17214,6,1,595
"6195",17214,6,2,569
"6196",17214,6,3,525
"6197",17214,6,4,592
"6198",17214,6,5,613
"6199",17214,6,6,485
"6200",17214,6,7,425
"6201",17214,6,8,268
"6202",17214,6,9,66
"6203",17214,6,10,69
"6204",17214,6,11,80
"6205",17214,6,12,127
"6206",17214,6,13,218
"6207",17214,6,14,302
"6208",17214,6,15,321
"6209",17214,6,16,300
"6210",17214,6,17,352
"6211",17214,6,18,366
"6212",17214,6,19,339
"6213",17214,6,20,388
"6214",17214,6,21,417
"6215",17214,6,22,462
"6216",17214,6,23,586
"6217",17215,7,0,755
"6218",17215,7,1,932
"6219",17215,7,2,959
"6220",17215,7,3,1096
"6221",17215,7,4,1194
"6222",17215,7,5,1230
"6223",17215,7,6,1001
"6224",17215,7,7,958
"6225",17215,7,8,829
"6226",17215,7,9,257
"6227",17215,7,10,117
"6228",17215,7,11,98
"6229",17215,7,12,99
"6230",17215,7,13,124
"6231",17215,7,14,150
"6232",17215,7,15,232
"6233",17215,7,16,333
"6234",17215,7,17,416
"6235",17215,7,18,457
"6236",17215,7,19,538
"6237",17215,7,20,498
"6238",17215,7,21,577
"6239",17215,7,22,602
"6240",17215,7,23,674
"6241",17216,1,0,755
"6242",17216,1,1,996
"6243",17216,1,2,1112
"6244",17216,1,3,1248
"6245",17216,1,4,1310
"6246",17216,1,5,1366
"6247",17216,1,6,1162
"6248",17216,1,7,1071
"6249",17216,1,8,986
"6250",17216,1,9,361
"6251",17216,1,10,168
"6252",17216,1,11,139
"6253",17216,1,12,175
"6254",17216,1,13,112
"6255",17216,1,14,166
"6256",17216,1,15,232
"6257",17216,1,16,354
"6258",17216,1,17,463
"6259",17216,1,18,407
"6260",17216,1,19,373
"6261",17216,1,20,437
"6262",17216,1,21,409
"6263",17216,1,22,431
"6264",17216,1,23,435
"6265",17217,2,0,470
"6266",17217,2,1,497
"6267",17217,2,2,459
"6268",17217,2,3,386
"6269",17217,2,4,466
"6270",17217,2,5,355
"6271",17217,2,6,186
"6272",17217,2,7,162
"6273",17217,2,8,88
"6274",17217,2,9,48
"6275",17217,2,10,81
"6276",17217,2,11,100
"6277",17217,2,12,138
"6278",17217,2,13,157
"6279",17217,2,14,272
"6280",17217,2,15,296
"6281",17217,2,16,313
"6282",17217,2,17,305
"6283",17217,2,18,276
"6284",17217,2,19,251
"6285",17217,2,20,266
"6286",17217,2,21,283
"6287",17217,2,22,311
"6288",17217,2,23,302
"6289",17218,3,0,293
"6290",17218,3,1,292
"6291",17218,3,2,299
"6292",17218,3,3,237
"6293",17218,3,4,238
"6294",17218,3,5,160
"6295",17218,3,6,126
"6296",17218,3,7,64
"6297",17218,3,8,49
"6298",17218,3,9,29
"6299",17218,3,10,52
"6300",17218,3,11,108
"6301",17218,3,12,91
"6302",17218,3,13,197
"6303",17218,3,14,282
"6304",17218,3,15,235
"6305",17218,3,16,231
"6306",17218,3,17,232
"6307",17218,3,18,236
"6308",17218,3,19,245
"6309",17218,3,20,219
"6310",17218,3,21,268
"6311",17218,3,22,261
"6312",17218,3,23,270
"6313",17219,4,0,315
"6314",17219,4,1,266
"6315",17219,4,2,269
"6316",17219,4,3,242
"6317",17219,4,4,217
"6318",17219,4,5,178
"6319",17219,4,6,142
"6320",17219,4,7,98
"6321",17219,4,8,69
"6322",17219,4,9,24
"6323",17219,4,10,36
"6324",17219,4,11,58
"6325",17219,4,12,82
"6326",17219,4,13,163
"6327",17219,4,14,258
"6328",17219,4,15,260
"6329",17219,4,16,261
"6330",17219,4,17,201
"6331",17219,4,18,234
"6332",17219,4,19,235
"6333",17219,4,20,263
"6334",17219,4,21,252
"6335",17219,4,22,307
"6336",17219,4,23,372
"6337",17220,5,0,439
"6338",17220,5,1,357
"6339",17220,5,2,307
"6340",17220,5,3,307
"6341",17220,5,4,298
"6342",17220,5,5,264
"6343",17220,5,6,165
"6344",17220,5,7,105
"6345",17220,5,8,88
"6346",17220,5,9,40
"6347",17220,5,10,49
"6348",17220,5,11,71
"6349",17220,5,12,106
"6350",17220,5,13,195
"6351",17220,5,14,277
"6352",17220,5,15,295
"6353",17220,5,16,265
"6354",17220,5,17,247
"6355",17220,5,18,294
"6356",17220,5,19,259
"6357",17220,5,20,312
"6358",17220,5,21,317
"6359",17220,5,22,359
"6360",17220,5,23,440
"6361",17221,6,0,493
"6362",17221,6,1,465
"6363",17221,6,2,469
"6364",17221,6,3,486
"6365",17221,6,4,475
"6366",17221,6,5,531
"6367",17221,6,6,377
"6368",17221,6,7,320
"6369",17221,6,8,257
"6370",17221,6,9,64
"6371",17221,6,10,55
"6372",17221,6,11,92
"6373",17221,6,12,108
"6374",17221,6,13,194
"6375",17221,6,14,284
"6376",17221,6,15,272
"6377",17221,6,16,303
"6378",17221,6,17,326
"6379",17221,6,18,297
"6380",17221,6,19,330
"6381",17221,6,20,349
"6382",17221,6,21,374
"6383",17221,6,22,439
"6384",17221,6,23,539
"6385",17222,7,0,698
"6386",17222,7,1,851
"6387",17222,7,2,865
"6388",17222,7,3,987
"6389",17222,7,4,1152
"6390",17222,7,5,1175
"6391",17222,7,6,944
"6392",17222,7,7,878
"6393",17222,7,8,793
"6394",17222,7,9,198
"6395",17222,7,10,97
"6396",17222,7,11,111
"6397",17222,7,12,74
"6398",17222,7,13,111
"6399",17222,7,14,129
"6400",17222,7,15,246
"6401",17222,7,16,301
"6402",17222,7,17,390
"6403",17222,7,18,412
"6404",17222,7,19,411
"6405",17222,7,20,441
"6406",17222,7,21,536
"6407",17222,7,22,602
"6408",17222,7,23,657
"6409",17223,1,0,808
"6410",17223,1,1,1013
"6411",17223,1,2,1085
"6412",17223,1,3,1085
"6413",17223,1,4,1279
"6414",17223,1,5,1336
"6415",17223,1,6,1121
"6416",17223,1,7,981
"6417",17223,1,8,857
"6418",17223,1,9,302
"6419",17223,1,10,155
"6420",17223,1,11,102
"6421",17223,1,12,99
"6422",17223,1,13,74
"6423",17223,1,14,135
"6424",17223,1,15,166
"6425",17223,1,16,265
"6426",17223,1,17,349
"6427",17223,1,18,302
"6428",17223,1,19,310
"6429",17223,1,20,303
"6430",17223,1,21,338
"6431",17223,1,22,336
"6432",17223,1,23,337
"6433",17224,2,0,335
"6434",17224,2,1,304
"6435",17224,2,2,313
"6436",17224,2,3,250
"6437",17224,2,4,244
"6438",17224,2,5,220
"6439",17224,2,6,137
"6440",17224,2,7,76
"6441",17224,2,8,60
"6442",17224,2,9,39
"6443",17224,2,10,65
"6444",17224,2,11,96
"6445",17224,2,12,112
"6446",17224,2,13,162
"6447",17224,2,14,269
"6448",17224,2,15,306
"6449",17224,2,16,254
"6450",17224,2,17,231
"6451",17224,2,18,262
"6452",17224,2,19,245
"6453",17224,2,20,242
"6454",17224,2,21,262
"6455",17224,2,22,290
"6456",17224,2,23,303
"6457",17225,3,0,256
"6458",17225,3,1,242
"6459",17225,3,2,222
"6460",17225,3,3,233
"6461",17225,3,4,169
"6462",17225,3,5,162
"6463",17225,3,6,112
"6464",17225,3,7,56
"6465",17225,3,8,49
"6466",17225,3,9,19
"6467",17225,3,10,35
"6468",17225,3,11,56
"6469",17225,3,12,95
"6470",17225,3,13,167
"6471",17225,3,14,265
"6472",17225,3,15,260
"6473",17225,3,16,197
"6474",17225,3,17,195
"6475",17225,3,18,201
"6476",17225,3,19,236
"6477",17225,3,20,212
"6478",17225,3,21,215
"6479",17225,3,22,222
"6480",17225,3,23,301
"6481",17226,4,0,364
"6482",17226,4,1,380
"6483",17226,4,2,293
"6484",17226,4,3,309
"6485",17226,4,4,341
"6486",17226,4,5,276
"6487",17226,4,6,196
"6488",17226,4,7,161
"6489",17226,4,8,128
"6490",17226,4,9,48
"6491",17226,4,10,51
"6492",17226,4,11,61
"6493",17226,4,12,75
"6494",17226,4,13,143
"6495",17226,4,14,218
"6496",17226,4,15,234
"6497",17226,4,16,214
"6498",17226,4,17,237
"6499",17226,4,18,183
"6500",17226,4,19,173
"6501",17226,4,20,197
"6502",17226,4,21,234
"6503",17226,4,22,264
"6504",17226,4,23,282
"6505",17227,5,0,320
"6506",17227,5,1,293
"6507",17227,5,2,263
"6508",17227,5,3,287
"6509",17227,5,4,243
"6510",17227,5,5,221
"6511",17227,5,6,129
"6512",17227,5,7,101
"6513",17227,5,8,77
"6514",17227,5,9,35
"6515",17227,5,10,40
"6516",17227,5,11,70
"6517",17227,5,12,86
"6518",17227,5,13,173
"6519",17227,5,14,208
