"","x"
"6633",-30
"6634",-63
"6635",-15
"6636",95
"6637",194
"6638",166
"6639",52
"6640",-106
"6641",41
"6642",-114
"6643",-15
"6644",111
"6645",-36
"6646",10
"6647",105
"6648",-47
"6649",-16
"6650",17
"6651",82
"6652",-69
"6653",7
"6654",-67
"6655",109
"6656",-453
"6657",-4
"6658",-8
"6659",-41
"6660",74
"6661",66
"6662",76
"6663",204
"6664",34
"6665",-73
"6666",-5
"6667",19
"6668",32
"6669",-51
"6670",58
"6671",200
"6672",-160
"6673",20
"6674",27
"6675",-29
"6676",-17
"6677",-13
"6678",24
"6679",70
"6680",-436
"6681",-26
"6682",-62
"6683",-20
"6684",67
"6685",4
"6686",44
"6687",115
"6688",61
"6689",94
"6690",-1
"6691",7
"6692",19
"6693",-13
"6694",-61
"6695",88
"6696",-235
"6697",133
"6698",-41
"6699",92
"6700",-87
"6701",-78
"6702",116
"6703",122
"6704",-478
"6705",87
"6706",-9
"6707",-76
"6708",42
"6709",30
"6710",52
"6711",-160
"6712",117
"6713",257
"6714",-20
"6715",58
"6716",37
"6717",24
"6718",55
"6719",-30
"6720",-180
"6721",-104
"6722",93
"6723",-50
"6724",-158
"6725",-154
"6726",259
"6727",-563
"6728",447
"6729",-41
"6730",29
"6731",-31
"6732",37
"6733",-65
"6734",-190
"6735",-116
"6736",113
"6737",266
"6738",-131
"6739",10
"6740",32
"6741",141
"6742",-159
"6743",8
"6744",-148
"6745",981
"6746",260
"6747",193
"6748",-76
"6749",-545
"6750",-424
"6751",181
"6752",-654
"6753",336
"6754",14
"6755",-83
"6756",-94
"6757",-232
"6758",-130
"6759",-76
"6760",189
"6761",-32
"6762",-66
"6763",68
"6764",-26
"6765",9
"6766",-81
"6767",-246
"6768",146
"6769",-29
"6770",-16
"6771",32
"6772",-64
"6773",119
"6774",97
"6775",42
"6776",256
"6777",83
"6778",45
"6779",-51
"6780",-47
"6781",-161
"6782",-163
"6783",-174
"6784",152
"6785",66
"6786",16
"6787",10
"6788",-30
"6789",-49
"6790",-98
"6791",-144
"6792",30
"6793",-22
"6794",3
"6795",-59
"6796",-1
"6797",64
"6798",157
"6799",124
"6800",193
"6801",70
"6802",32
"6803",-1
"6804",-87
"6805",-126
"6806",-226
"6807",-100
"6808",104
"6809",-13
"6810",161
"6811",-26
"6812",-57
"6813",2
"6814",27
"6815",-140
"6816",-64
"6817",53
"6818",-7
"6819",-49
"6820",0
"6821",83
"6822",16
"6823",-65
"6824",420
"6825",56
"6826",15
"6827",51
"6828",-16
"6829",-8
"6830",-176
"6831",-254
"6832",28
"6833",7
"6834",76
"6835",-60
"6836",-50
"6837",86
"6838",-45
"6839",29
"6840",-123
"6841",-114
"6842",14
"6843",58
"6844",-31
"6845",9
"6846",-50
"6847",-10
"6848",422
"6849",114
"6850",71
"6851",-12
"6852",32
"6853",-14
"6854",-47
"6855",-242
"6856",1
"6857",-75
"6858",-52
"6859",-12
"6860",69
"6861",-44
"6862",58
"6863",-61
"6864",57
"6865",-68
"6866",68
"6867",-17
"6868",101
"6869",-100
"6870",-75
"6871",-88
"6872",249
"6873",171
"6874",67
"6875",31
"6876",36
"6877",32
"6878",-8
"6879",-123
"6880",-133
"6881",-152
"6882",58
"6883",-123
"6884",0
"6885",-11
"6886",16
"6887",-32
"6888",73
"6889",-24
"6890",-145
"6891",236
"6892",68
"6893",-29
"6894",-207
"6895",409
"6896",-375
"6897",280
"6898",76
"6899",60
"6900",27
"6901",33
"6902",-9
"6903",-54
"6904",-105
"6905",-125
"6906",-41
"6907",-53
"6908",27
"6909",-1
"6910",52
"6911",58
"6912",111
"6913",-20
"6914",-34
"6915",38
"6916",117
"6917",12
"6918",-79
"6919",-166
"6920",36
"6921",41
"6922",84
"6923",67
"6924",30
"6925",56
"6926",-26
"6927",9
"6928",-12
"6929",-20
"6930",20
"6931",-41
"6932",7
"6933",9
"6934",13
"6935",67
"6936",-68
"6937",27
"6938",-13
"6939",-8
"6940",4
"6941",-27
"6942",14
"6943",-1
"6944",2
"6945",9
"6946",-39
"6947",33
"6948",15
"6949",-22
"6950",12
"6951",0
"6952",-16
"6953",4
"6954",27
"6955",-41
"6956",5
"6957",62
"6958",-7
"6959",46
"6960",-42
"6961",-1
"6962",29
"6963",-61
"6964",13
"6965",25
"6966",-12
"6967",-14
"6968",-4
"6969",0
"6970",34
"6971",0
"6972",34
"6973",-48
"6974",6
"6975",-3
"6976",-14
"6977",12
"6978",-25
"6979",33
"6980",6
"6981",-4
"6982",-31
"6983",53
"6984",-35
"6985",-6
"6986",-11
"6987",-10
"6988",22
"6989",-28
"6990",22
"6991",4
"6992",-6
"6993",-2
"6994",36
"6995",-52
"6996",4
"6997",-28
"6998",6
"6999",19
"7000",-5
"7001",1
"7002",-47
"7003",59
"7004",35
"7005",-52
"7006",-11
"7007",-22
"7008",-4
"7009",84
"7010",54
"7011",-57
"7012",-43
"7013",44
"7014",31
"7015",-51
"7016",2
"7017",6
"7018",-14
"7019",0
"7020",22
"7021",-20
"7022",-114
"7023",49
"7024",-22
"7025",19
"7026",21
"7027",-6
"7028",-70
"7029",49
"7030",63
"7031",-58
"7032",-19
"7033",1
"7034",106
"7035",-25
"7036",-25
"7037",-29
"7038",62
"7039",13
"7040",2
"7041",17
"7042",-38
"7043",15
"7044",-13
"7045",1
"7046",-88
"7047",-17
"7048",19
"7049",-21
"7050",-12
"7051",67
"7052",-13
"7053",-55
"7054",23
"7055",91
"7056",9
"7057",-33
"7058",82
"7059",3
"7060",15
"7061",-55
"7062",120
"7063",250
"7064",-343
"7065",-1
"7066",-17
"7067",1
"7068",-45
"7069",-37
"7070",17
"7071",-13
"7072",10
"7073",-25
"7074",-32
"7075",20
"7076",88
"7077",-78
"7078",27
"7079",60
"7080",-109
"7081",42
"7082",82
"7083",-55
"7084",124
"7085",38
"7086",41
"7087",46
"7088",-246
"7089",12
"7090",9
"7091",27
"7092",-16
"7093",-18
"7094",-42
"7095",42
"7096",-4
"7097",-97
"7098",47
"7099",39
"7100",45
"7101",-78
"7102",43
"7103",-3
"7104",21
"7105",11
"7106",13
"7107",-11
"7108",10
"7109",7
"7110",-14
"7111",-13
"7112",1
"7113",-23
"7114",11
"7115",4
"7116",26
"7117",-12
"7118",33
"7119",-45
"7120",-36
"7121",9
"7122",-6
"7123",18
"7124",13
"7125",4
"7126",28
"7127",-43
"7128",64
"7129",-15
"7130",-22
"7131",3
"7132",41
"7133",-69
"7134",33
"7135",-18
"7136",0
"7137",9
"7138",-31
"7139",33
"7140",34
"7141",-57
"7142",20
"7143",-16
"7144",14
"7145",-45
"7146",38
"7147",9
"7148",4
"7149",-2
"7150",-4
"7151",-30
"7152",41
"7153",2
"7154",33
"7155",-5
"7156",-26
"7157",-9
"7158",-6
"7159",-6
"7160",3
"7161",1
"7162",-28
"7163",33
"7164",11
"7165",-12
"7166",-20
"7167",33
"7168",-22
"7169",21
"7170",21
"7171",-23
"7172",-31
"7173",45
"7174",26
"7175",-48
"7176",16
"7177",-29
"7178",20
"7179",29
"7180",-22
"7181",-28
"7182",-22
"7183",3
"7184",16
"7185",-1
"7186",7
"7187",9
"7188",13
"7189",-16
"7190",68
"7191",-14
"7192",-40
"7193",-1
"7194",13
"7195",-4
"7196",8
"7197",-23
"7198",-17
"7199",99
"7200",-36
"7201",-8
"7202",56
"7203",-17
"7204",-36
"7205",2
"7206",-10
"7207",2
"7208",-53
"7209",-22
"7210",37
"7211",-8
"7212",63
"7213",-40
"7214",25
"7215",-42
"7216",2
"7217",12
"7218",-32
"7219",4
"7220",61
"7221",3
"7222",-28
"7223",66
"7224",-21
"7225",-49
"7226",60
"7227",30
"7228",-63
"7229",0
"7230",-42
"7231",-94
"7232",92
"7233",-38
"7234",29
"7235",-4
"7236",51
"7237",21
"7238",-14
"7239",30
"7240",-56
"7241",-38
"7242",78
"7243",56
"7244",-49
"7245",-39
"7246",-16
"7247",65
"7248",155
"7249",-93
"7250",-66
"7251",-85
"7252",-1061
"7253",527
"7254",409
"7255",14
"7256",161
"7257",5
"7258",-25
"7259",-60
"7260",16
"7261",36
"7262",4
"7263",-30
"7264",-16
"7265",67
"7266",26
"7267",-72
"7268",-16
"7269",44
"7270",-66
"7271",27
"7272",26
"7273",3
"7274",-20
"7275",16
"7276",-36
"7277",27
"7278",12
"7279",13
"7280",-34
"7281",10
"7282",-11
"7283",17
"7284",-26
"7285",2
"7286",14
"7287",7
"7288",57
"7289",-12
"7290",-33
"7291",20
"7292",-30
"7293",6
"7294",-51
"7295",40
"7296",30
"7297",-25
"7298",-18
"7299",59
"7300",-34
"7301",-7
"7302",-31
"7303",21
"7304",-19
"7305",-11
"7306",33
"7307",-9
"7308",-43
"7309",69
"7310",-41
"7311",12
"7312",63
"7313",41
"7314",-56
"7315",-62
"7316",12
"7317",-27
"7318",19
"7319",-19
"7320",64
"7321",-43
"7322",29
"7323",-16
"7324",5
"7325",-27
"7326",22
"7327",10
"7328",-25
"7329",14
"7330",6
"7331",-7
"7332",-15
"7333",8
"7334",2
"7335",-53
"7336",36
"7337",-4
"7338",-2
"7339",24
"7340",-18
"7341",-16
"7342",-5
"7343",9
"7344",-19
"7345",67
"7346",-70
"7347",27
"7348",-1
"7349",57
"7350",0
"7351",8
"7352",-25
"7353",17
"7354",-13
"7355",3
"7356",-76
"7357",31
"7358",-48
"7359",49
"7360",36
"7361",-21
"7362",4
"7363",13
"7364",-13
"7365",33
"7366",-53
"7367",-105
